Name,Number_of_Ratings,Rating,Longitude,Latitude,Category
Burger King - Wadi Laban 2,184.0,4.5,46.5661925,24.6323662,restaurants
Al Taif Foul,2142.0,4.0,46.5769224,24.7526063,restaurants
Saraity Restaurants,1449.0,3.7,46.5700328,24.74796920000001,restaurants
Masala Way Restaurant,22.0,4.8,46.5615216,24.63924930000001,restaurants
RANEEM ALTAIF,1550.0,3.8,46.5601666,24.6295996,restaurants
Naar wamashwi,203.0,4.2,46.5784955,24.6532657,restaurants
مطعم مدخن شاورما على جمر الحطب,373.0,3.6,46.5108502,24.6549729,restaurants
Al Romansiah,14511.0,4.4,46.568347,24.63484200000001,restaurants
Domino's Pizza,445.0,3.9,46.6080265,24.6304552,restaurants
Al Atlal Grills 2,478.0,4.2,46.54877889999999,24.6355655,restaurants
Grilled Burger,108.0,3.8,46.5381482,24.63775670000001,restaurants
Alasria pizza,120.0,3.6,46.5861793,24.6539322,restaurants
فوال سوداني,162.0,3.6,46.58382189999999,24.6819352,restaurants
shaamiyat,218.0,3.7,46.6021667,24.7745556,restaurants
OISO,148.0,4.7,46.5622366,24.6414886,restaurants
REGAL BURGER,2016.0,4.7,46.60320179999999,24.759716,restaurants
Alwadi Almubarak,667.0,4.5,46.5514182,24.6461036,restaurants
معصوب وليد فرع 2 - لبن,23.0,4.7,46.55909,24.6280017,restaurants
Garden Restaurant,557.0,3.8,46.5591339,24.6416115,restaurants
مطعم رز القابلي البخاري,180.0,2.9,46.58269809999999,24.6539573,restaurants
شا شاورما ظهرة لبن,166.0,4.2,46.5875442,24.653873,restaurants
بروستد ديك باشا Broasted Dik Basha,161.0,3.8,46.5188907,24.6594916,restaurants
المشوى العنابي | Ennabi Grill,312.0,3.7,46.57014149999999,24.748048,restaurants
مطعم الشراع,130.0,3.1,46.5194017,24.6603603,restaurants
Naheer Restaurant,1048.0,3.7,46.5892212,24.6538026,restaurants
Mzaq Warg Enab,401.0,4.4,46.577276,24.7527801,restaurants
Kudu - Riyadh - Laban Exit 34,1181.0,3.5,46.5437403,24.6421776,restaurants
محاشي عنبة,19.0,4.6,46.5719306,24.7516839,restaurants
INDIAN JAWAHAR RESTAURANT,1092.0,3.8,46.5659004,24.6334733,restaurants
فوال و مطبق,78.0,4.2,46.5574716,24.6242173,restaurants
فلافل كنان,205.0,4.5,46.5593683,24.6496119,restaurants
كبدة كنزل,33.0,3.8,46.5459943,24.6276148,restaurants
SHAWERMAGY,274.0,4.1,46.557197,24.6450338,restaurants
RAMA,76.0,4.6,46.5496395,24.67067059999999,restaurants
منتو ويغمش سنابل الحجاز,1534.0,4.8,46.547064,24.6697848,restaurants
Hamburgini هامبرغيني - Irqah,618.0,4.0,46.5819971,24.686647,restaurants
رغفان,289.0,4.5,46.55511299999999,24.6531495,restaurants
BeefIn,586.0,4.3,46.5744975,24.6540584,restaurants
مطابخ حنيذ زمان للولائم,447.0,4.5,46.5375621,24.635397,restaurants
soulmate,67.0,4.8,46.5893379,24.7642491,restaurants
BROCKS BURGER-بروكس برجر,109.0,4.3,46.5975625,24.8014375,restaurants
رغيف ظريف,218.0,4.4,46.5158686,24.6575958,restaurants
فوال شيف الأفراح,40.0,3.8,46.5865464,24.6839,restaurants
1/4 Kebab,738.0,4.5,46.5305863,24.6235171,restaurants
مطعم مضغوط صلالة,56.0,4.4,46.5191308,24.6095553,restaurants
لقيمات يمي,25.0,4.3,46.5060416,24.6549558,restaurants
مطعم سمرقندي,817.0,4.5,46.5976866,24.7992417,restaurants
bun.ch,971.0,3.6,46.5770466,24.7681847,restaurants
Chef Bukhari Restaurant,541.0,3.6,46.5454355,24.6423382,restaurants
مطعم خروف الشيف,115.0,4.4,46.5415168,24.6399286,restaurants
مطاعم العم جدو,142.0,4.0,46.5394546,24.7515465,restaurants
مطعم الزمزم البخاري الفرع الثاني,604.0,3.8,46.5220844,24.6610899,restaurants
شاورما ناهس,132.0,4.4,46.5975451,24.8004441,restaurants
KFC,1493.0,3.8,46.5673049,24.78519,restaurants
مطعم شوبا البخاري,616.0,4.2,46.53655140000001,24.6222392,restaurants
طازج جاهز,23.0,4.5,46.5306659,24.6331531,restaurants
ذابرجر مشوي The Burger,107.0,4.3,46.5202068,24.608243,restaurants
Maestro Pizza,193.0,4.0,46.5738964,24.7512944,restaurants
شاورما عزون,414.0,4.5,46.54528490000001,24.6691839,restaurants
DEAR COW,121.0,3.7,46.5848475,24.7699495,restaurants
نودلز وبطاطس,32.0,5.0,46.5407204,24.6323733,restaurants
Shrimp Nation‎,1122.0,4.4,46.5733808,24.637906,restaurants
Saif Al Tikka سيف تكا,144.0,3.9,46.5592649,24.6282881,restaurants
Jamriah restaurant,980.0,3.6,46.54988669999999,24.6230832,restaurants
Burgerie,348.0,3.9,46.553401,24.63024459999999,restaurants
صامولجي المهدية,51.0,4.3,46.5495477,24.6701314,restaurants
مطعم و لاونج هوانا خليجي,119.0,4.5,46.5571578,24.6486648,restaurants
4A Burger,49.0,4.3,46.56301889999999,24.6304374,restaurants
زيتون وفلفل,65.0,4.9,46.5622623,24.6234612,restaurants
Papa Johns,25.0,4.3,46.5651616,24.6334235,restaurants
للوجبات السريعة,13.0,4.1,46.56052189999999,24.6407542,restaurants
Sarabeth’s Bujairi,201.0,3.9,46.57496769999999,24.7372718,restaurants
B1 Burger,586.0,4.5,46.5444727,24.6690965,restaurants
بوفية ميعاد الكبدة,57.0,3.9,46.56731080000001,24.6276845,restaurants
KFC,2030.0,3.5,46.5663484,24.6326132,restaurants
مطاعم ومطابخ حنيذ السدة,215.0,3.9,46.55765709999999,24.6270453,restaurants
Tikkaway,841.0,4.5,46.5287237,24.6327647,restaurants
Bukhari Restaurant,365.0,3.8,46.52371179999999,24.6295878,restaurants
Lunchroom,23.0,4.1,46.53852079999999,24.7470947,restaurants
DADDY BURGER,141.0,4.9,46.5746233,24.6535998,restaurants
كبدة وشاورما 55,97.0,4.5,46.4974763,24.6122971,restaurants
صاج الفطيره الدمشقيه,23.0,3.8,46.54527549999999,24.6271802,restaurants
TOUCHES BURGER AND PIZZA لمسات البرجر مشوي و بيتزا,97.0,3.6,46.5496996,24.6450687,restaurants
مكس البرجر مشوي,49.0,3.9,46.5026581,24.6492596,restaurants
Spirito NY Slice,32.0,4.8,46.5827836,24.7820076,restaurants
مطعم كبدة,70.0,4.0,46.57472929999999,24.6368628,restaurants
Joe & The Juice,902.0,4.2,46.5779886,24.767739,restaurants
Riyadh Cafeteria Gold,340.0,3.9,46.5765744,24.6533068,restaurants
Mumthas Restaurant,130.0,4.1,46.5325503,24.6197797,restaurants
مطعم شطيره تيته,419.0,4.4,46.58107579999999,24.7685562,restaurants
Jst A Burger,51.0,3.9,46.52707229999999,24.6282427,restaurants
مطعم مندي الشيف,199.0,3.8,46.5397536,24.7517831,restaurants
كبدة مون,158.0,4.5,46.5246899,24.6630812,restaurants
Asian Food restaurant,11.0,3.9,46.5207022,24.6123675,restaurants
Shawarma House,1629.0,4.0,46.5980625,24.8003125,restaurants
Furn Aldayaa,1620.0,4.2,46.55929860000001,24.62816190000001,restaurants
مطعم أبو بنت,573.0,3.9,46.5411246,24.6405725,restaurants
Lets Pizza Al-Rehab - ليتس بيتزا الرحاب,543.0,3.9,46.56695879999999,24.7848335,restaurants
نايس فود نودلز و باستا,37.0,4.1,46.54046229999999,24.6177094,restaurants
هاريز بيتزا | HARRY'S PIZZA,54.0,3.3,46.56995440000001,24.7478927,restaurants
كيلو كباب,24.0,2.8,46.55719670000001,24.6450335,restaurants
Magmoor,34.0,4.5,46.5487371,24.6452879,restaurants
مطاعم شيف الشواية البخاري,22.0,4.2,46.5975279,24.8004619,restaurants
خبيزات,51.0,4.9,46.58444129999999,24.6538653,restaurants
Chick N Bun,95.0,3.7,46.5610574,24.63011819999999,restaurants
Kudu - Al Diriyah,1574.0,3.9,46.5732751,24.7508013,restaurants
مطعم سيخ التوابل,19.0,3.9,46.522572,24.6613638,restaurants
Pizza Bar,164.0,3.6,46.5791707,24.7346606,restaurants
خلية خالد,317.0,4.3,46.58310459999999,24.6532503,restaurants
تسالي زون,30.0,4.3,46.51289449999999,24.6068418,restaurants
Cafe Bateel - At Turaif,3033.0,4.8,46.5745713,24.734333,restaurants
بوفية سلطان للوجبات السريعة,74.0,3.7,46.5509069,24.6326785,restaurants
شركة مدارات الاغذية,15.0,4.7,46.5094579,24.6129424,restaurants
Shawarma Hlayel,1202.0,3.7,46.5692586,24.6343626,restaurants
Tofareya Restaurant,5225.0,4.3,46.6010146,24.80087240000001,restaurants
فلافل دام,617.0,3.2,46.5646085,24.6343007,restaurants
برجر مشوي الوطني,119.0,3.9,46.5312583,24.6183538,restaurants
مطعم نكهة رولان,24.0,3.0,46.49731639999999,24.6130205,restaurants
إمبراطور الشاورما,413.0,3.4,46.55295779999999,24.6478541,restaurants
McDonald's,2378.0,3.7,46.540506,24.640277,restaurants
بيتزا لذة وهناء,35.0,5.0,46.5890469,24.6366285,restaurants
رقاق شيخه,41.0,4.4,46.589636,24.689189,restaurants
مطعم الفخار التركي ظهره لبن,559.0,4.3,46.5350019,24.6286658,restaurants
Herfy,2099.0,3.6,46.5884063,24.6370619,restaurants
Malbriz Arab‎,118.0,4.7,46.5497368,24.6450842,restaurants
الخبزه البسيطه,50.0,4.2,46.5382452,24.6378728,restaurants
Taj Mahal - تاج,19.0,2.6,46.59950140000001,24.7725623,restaurants
Makbous Express,162.0,4.7,46.55937559999999,24.6282185,restaurants
برجر وطني,140.0,3.4,46.52068749999999,24.6193125,restaurants
برجر مشوي على الفحم,244.0,3.6,46.5062425,24.618584,restaurants
لقيمات وسمبوسة الهنا,53.0,4.8,46.557173,24.64123289999999,restaurants
haneeth w asal,3101.0,3.5,46.5466256,24.6209626,restaurants
دوار زادك,559.0,4.3,46.5686665,24.6340201,restaurants
سفرة بيروت,124.0,1.7,46.5807847,24.65392950000001,restaurants
مطعم ظهور سهيل الباكستاني,12.0,3.5,46.5489633,24.6351897,restaurants
برستد لولوة الـصـوص للبـروسـتد والبــيــتزاء والشاورما,364.0,4.2,46.5364199,24.6322008,restaurants
مطاعم روعة الجودة,2638.0,4.3,46.54691709999999,24.6441112,restaurants
Party Box,110.0,4.5,46.5330191,24.6354041,restaurants
البرجر العشرون,11.0,4.5,46.5466339,24.6279614,restaurants
فوال شموع الطائف للأكلات الشعبية,1708.0,4.0,46.55944819999999,24.64961079999999,restaurants
pizza express,211.0,4.4,46.5672074,24.63387150000001,restaurants
Sum+Things,2032.0,3.9,46.5738285,24.7370334,restaurants
مطعم قلعة البخاري,40.0,3.8,46.5742096,24.7505667,restaurants
Al Falamanki,1076.0,4.1,46.592724,24.7781791,restaurants
Casa Pasta,121.0,4.6,46.5651015,24.6331478,restaurants
PLENTY SLD'S Hittin,624.0,4.3,46.5849295,24.7699043,restaurants
منتو فاء الحجاز,28.0,4.0,46.5532287,24.6321351,restaurants
مطاعم الوليمة,3070.0,3.9,46.5778984,24.7525598,restaurants
300F Smokehouse,370.0,4.4,46.59119140000001,24.7841694,restaurants
Roast and grill,1005.0,4.1,46.560768,24.6508832,restaurants
Taif Candles Foul,1248.0,3.8,46.50067839999999,24.6142442,restaurants
مضغوط ابو تركي,47.0,3.9,46.4924596,24.643464,restaurants
SALT CAMP,159.0,4.4,46.5790656,24.7346599,restaurants
مطعم ماما عائشة,37.0,4.5,46.57850130000001,24.6533326,restaurants
تقاطيع لبن,24.0,4.0,46.4983071,24.6146199,restaurants
فلافل ميدان الشام,143.0,4.0,46.5616875,24.6296875,restaurants
Qimam Altaif,1312.0,3.9,46.5891129,24.6366802,restaurants
بوفية طعيمة | فطائر مدورة و ساندوتشات صامولي | فطور,349.0,4.5,46.5602105,24.6440485,restaurants
HAM HAM,16.0,5.0,46.5363109,24.6296587,restaurants
Maestro Pizza,353.0,3.9,46.5854125,24.7532957,restaurants
بروستد الدجاج الأبيض,148.0,4.5,46.5574404,24.6447256,restaurants
MAKBUSAH RESTURANT,789.0,4.0,46.518831,24.6594495,restaurants
صبوح اليمن,14.0,3.7,46.54568400000001,24.6348658,restaurants
Aden Port Restaurant,123.0,4.0,46.534521,24.6182563,restaurants
Shawaya House,1883.0,3.8,46.57218750000001,24.7489702,restaurants
شعبيات الزمن الجميل,1326.0,4.0,46.5567123,24.6258274,restaurants
"Anas Bin Malik Road, Al Malqa District",139.0,4.1,46.5952649,24.7993286,restaurants
فطيرة الشاورما I Shawarma Pie,888.0,4.0,46.5573998,24.6268833,restaurants
مطعم اقل سعرات حراريه LOW CALORIE,213.0,3.8,46.5411286,24.6297459,restaurants
Noodles factory,476.0,4.1,46.5591891,24.6423947,restaurants
فخار السمك,157.0,3.7,46.55206560000001,24.62444039999999,restaurants
Cokitchens - Laban,12.0,2.7,46.536464,24.6358043,restaurants
فوال فول وكبدة,21.0,4.2,46.5169595,24.61479319999999,restaurants
مطعم شيف العراقة,25.0,4.9,46.5437222,24.7544167,restaurants
Liver & Juice,15.0,4.3,46.5597066,24.6497046,restaurants
Jamarti shawarma,393.0,4.1,46.5462289,24.6694767,restaurants
Pizza Cup,459.0,4.0,46.5455421,24.6279945,restaurants
McDonald's,2852.0,3.8,46.584149,24.753613,restaurants
Ennabi Grill,2343.0,3.9,46.58173049999999,24.6865472,restaurants
Hardee's,356.0,3.6,46.5415625,24.7534375,restaurants
Burgerizzr,944.0,4.1,46.57344500000001,24.750966,restaurants
Azzaz Shawarma,848.0,4.1,46.5644552,24.7522946,restaurants
GOLDEN GARDEN MARKET,179.0,3.9,46.5900755,24.67888,restaurants
مشويات غزالة,25.0,4.4,46.5537958,24.6330683,restaurants
فوال جودة ميعاد,69.0,3.9,46.5601911,24.6229085,restaurants
Zodiac Cuisine,140.0,4.0,46.60110820000001,24.7675916,restaurants
"Popeyes - Dharat Laban, Taif street",362.0,4.8,46.572215,24.6534026,restaurants
مطعم بيت الاكيله,104.0,4.6,46.5487884,24.6224006,restaurants
Liver & Bread Buffet,182.0,3.7,46.53331250000001,24.6660625,restaurants
مطعم مخصوص,12.0,3.9,46.49775659999999,24.6124437,restaurants
مغلق للصيانة ( نإسف على ازعاجكم),253.0,4.4,46.5344059,24.61851709999999,restaurants
كوكورن | CoCorn,45.0,4.6,46.563272,24.63901959999999,restaurants
مطعم بندر بخارى Bandar Bukhari Resturant,19.0,3.8,46.57928569999999,24.7532235,restaurants
SEA HARVEST,398.0,4.3,46.5231643,24.6621739,restaurants
بوفيه وشعبيات هلا للوجبات السريعه,16.0,4.1,46.51612770000001,24.6088804,restaurants
The Sandwich Shop,52.0,4.9,46.58880849999999,24.76869850000001,restaurants
McDonald's,1835.0,3.8,46.60643499999999,24.693768,restaurants
TAKYA,2599.0,4.2,46.5750159,24.736991,restaurants
Derati Restaurant,1435.0,3.6,46.58854249999999,24.6368753,restaurants
KARAMNA,1190.0,4.3,46.60428820000001,24.7645237,restaurants
بنسترز | Bunsters,431.0,4.6,46.5894094,24.7774756,restaurants
مطبخ أكلات النيازي,11.0,3.7,46.5687159,24.6265232,restaurants
المندي البلدي,86.0,4.4,46.5533417,24.6252283,restaurants
هل الكيف,10.0,3.7,46.5791554,24.73464740000001,restaurants
Simple Pastry,738.0,4.3,46.5659415,24.750682,restaurants
Buffia aljaohra,68.0,4.3,46.5707256,24.6352129,restaurants
HZBR ALMALQA,539.0,4.1,46.59639349999999,24.7995791,restaurants
فلافل كنان,63.0,4.3,46.5007132,24.614296,restaurants
Manoosha | منؤشة,78.0,3.5,46.52896399999999,24.625856,restaurants
Tasali sarah,120.0,3.8,46.5163152,24.6089983,restaurants
Gofa,170.0,3.9,46.54653990000001,24.6279508,restaurants
شاورما خلطة البرنس,63.0,4.1,46.51577369999999,24.6580552,restaurants
Thasali al khair,96.0,4.3,46.51923300000001,24.6114031,restaurants
THE SEVEN MAHASHI,232.0,4.3,46.5513382,24.623957,restaurants
OKAI,119.0,4.0,46.54906870000001,24.6454863,restaurants
‏هجرت لبن,20.0,4.4,46.5767031,24.6209125,restaurants
Villa Mamas Restaurant Riyadh,2906.0,4.5,46.5735886,24.7366751,restaurants
HALA BURGER,541.0,4.5,46.5609651,24.6509389,restaurants
Sketch,19.0,4.1,46.5235825,24.6295365,restaurants
مؤسسه بيت التسالي,76.0,3.8,46.5435847,24.6272443,restaurants
AGIA,101.0,4.5,46.5805663,24.7422298,restaurants
AMPM صباح ومساء,49.0,4.3,46.5902293,24.6358937,restaurants
Chump,177.0,2.7,46.504453,24.6073252,restaurants
بروستد النورماني,27.0,4.8,46.5347667,24.6364806,restaurants
jacky,277.0,4.7,46.5975549,24.8004192,restaurants
بوفيه افطار الفريج,93.0,4.1,46.52172210000001,24.6123965,restaurants
Shawarma Hlayel,2450.0,3.9,46.5959375,24.7994375,restaurants
أكلات المنتو واليغميش,86.0,3.9,46.5539652,24.6446412,restaurants
AlReef broasted Laban,813.0,4.2,46.5611238,24.6301381,restaurants
مطعم قرمشة غزل,29.0,5.0,46.5410829,24.6259814,restaurants
Al Tazaj Laban Branch,1268.0,3.4,46.5729131,24.63842959999999,restaurants
مطبخ ولائم الفيصليه,12.0,3.5,46.5810435,24.74081169999999,restaurants
مناقيش وشاي,79.0,3.9,46.57954999999999,24.7533291,restaurants
Grilled Burger برجر مشوي,22.0,3.5,46.5574649,24.6248684,restaurants
ركن النياز للمنتو واليغمش,112.0,3.8,46.5527589,24.624864,restaurants
Long Chim,418.0,4.0,46.5739043,24.7367378,restaurants
مطعم شعبيات الدرعية,478.0,4.1,46.5707408,24.7534738,restaurants
بوفية أسداس,95.0,4.1,46.51925970000001,24.6465195,restaurants
بوفية كبدة اتقان,90.0,4.4,46.5014544,24.6485039,restaurants
دوار السعادة,231.0,4.1,46.51561789999999,24.657303,restaurants
مطعم عيال بحر (بحر عشرين) للمأكولات البحرية,298.0,4.7,46.5489915,24.6445071,restaurants
KFC,1574.0,3.9,46.57780939999999,24.7530371,restaurants
دولمة | Dolma,11.0,3.5,46.5348482,24.6178471,restaurants
الفرن الزاكي,219.0,3.9,46.51939,24.660339,restaurants
مطعم غصن الريحان,228.0,4.3,46.58212899999999,24.6437976,restaurants
مطعم مشويات الجود والكرم,464.0,4.6,46.5681007,24.6336496,restaurants
اربیز | Arby's,39.0,4.4,46.5719542,24.6842555,restaurants
اكوستك ACOUSTIC 2,16.0,5.0,46.53503289999999,24.7454616,restaurants
Shrimp shack,587.0,4.5,46.5388125,24.6313125,restaurants
Eat me burger,1009.0,4.3,46.5771695,24.7679035,restaurants
منتو ويغمش,22.0,4.0,46.5526467,24.6247916,restaurants
Reshape,101.0,3.7,46.582631,24.68621700000001,restaurants
فلافل عمران,21.0,3.6,46.5451846,24.62715129999999,restaurants
بوفية مؤسسة عهود سعيد القحطاني,11.0,4.5,46.5206018,24.6265614,restaurants
ARCHI,1947.0,4.4,46.5886584,24.7689595,restaurants
البرجر الوطني,17.0,3.3,46.5243305,24.6224553,restaurants
بشير,240.0,4.5,46.544888,24.6691907,restaurants
Fresh Fast,15.0,3.7,46.57350659999999,24.6855798,restaurants
Domino's Pizza,986.0,3.9,46.5757043,24.6534047,restaurants
Abu Zaid Restaurant,735.0,4.2,46.5527536,24.6240167,restaurants
لين العريكة,135.0,4.4,46.57173449999999,24.7418348,restaurants
فوال مذاق الجرة,43.0,3.1,46.5467194,24.6431884,restaurants
بهيج ملك الفسفور العجيب,611.0,4.2,46.56913369999999,24.6343485,restaurants
رقائق رغيف,70.0,5.0,46.5711512,24.65347599999999,restaurants
مطابخ ومطاعم التراث النجدي,217.0,3.5,46.53157989999999,24.6222017,restaurants
Kufta- كوفتا,68.0,4.9,46.5616546,24.6296617,restaurants
Hashikom,400.0,4.0,46.5374366,24.6222486,restaurants
Tasaly house,11.0,4.3,46.54274030000001,24.6284421,restaurants
ورق عنب سوما | Soma Grape Leaves,192.0,4.9,46.54872090000001,24.6452758,restaurants
فرن العجان,581.0,4.5,46.5489184,24.6454667,restaurants
مطعم الريان الشمالي البخاري,18.0,3.4,46.50426329999999,24.4990168,restaurants
مطعم سهول بعدان للاكلات الشعبية,60.0,4.3,46.52066199999999,24.5047633,restaurants
مطعم برجر الوطني National Burger,18.0,3.0,46.5245545,24.49158660000001,restaurants
مطاعم شعبيات شموخ اجياد,25.0,3.8,46.52539710000001,24.4912374,restaurants
مطعم خط احمر للوجبات السريعة,12.0,3.7,46.6200383,24.4934104,restaurants
Herfy,238.0,3.6,46.62825859999999,24.4964041,restaurants
بوفية جمال النكهة,110.0,3.9,46.6282094,24.5012879,restaurants
دانه الكويت لقيمات وسمبوسة(ديراب),25.0,3.4,46.6285283,24.4970606,restaurants
بوفية غصن الطهاة لتقديم الوجبات,13.0,5.0,46.6294299,24.4978804,restaurants
ثقه ويستاهل الزياره ومحمود احسن واحد,46.0,4.3,46.6283936,24.4968891,restaurants
امبراطور الشاورما,662.0,3.4,46.6293125,24.4976875,restaurants
حلويات سوار الشام,31.0,3.6,46.6283952,24.4968467,restaurants
بوفيه غازي مزيد العتيبي (كبدة طازج),39.0,4.0,46.6301367,24.4991024,restaurants
لقيمات لمسة حلا,14.0,4.9,46.6300684,24.4988279,restaurants
مطعم نورة البخاري,44.0,3.8,46.6301223,24.4989025,restaurants
مطعم شعبيات الشلال,438.0,3.8,46.6303123,24.4994203,restaurants
شاورما لايك,116.0,4.6,46.6283225,24.4965956,restaurants
مطعم عنوان الفلافل لتقديم الوجبات,271.0,4.7,46.6304042,24.4993772,restaurants
بيتزا خفايف,121.0,4.1,46.6283205,24.49653,restaurants
Falafel Themar - فلافل ثمار,54.0,4.1,46.6285923,24.4966538,restaurants
Labieh Shawerma Restaurant | شاورما لبيه,33.0,3.9,46.62834960000001,24.4964371,restaurants
Barn's | بارنز,51.0,3.5,46.6281743,24.4956815,restaurants
بيت الصمون,21.0,3.0,46.6315591,24.5012034,restaurants
برجر اني وير BURGER Anywhere | الفواز,12.0,5.0,46.6317168,24.5011594,restaurants
Bukhari Restaurant Maj. Gen. Green,224.0,3.6,46.6316759,24.5015573,restaurants
McDonald's,465.0,3.2,46.62753,24.494672,restaurants
بيتزا باست,16.0,4.3,46.6318224,24.50163420000001,restaurants
TASALI تسالي,180.0,3.7,46.6297727,24.5046116,restaurants
BROASTED,53.0,3.9,46.6290799,24.5050908,restaurants
مطعم ليالي الشرق,74.0,3.7,46.62905749999999,24.5051026,restaurants
رزان للاسماك الطازجة,28.0,4.4,46.6283335,24.5054709,restaurants
الفوال السوداني,10.0,4.1,46.6280642,24.5056178,restaurants
مطعم بخاري,175.0,4.2,46.62679019999999,24.4939935,restaurants
Mila Tasali for Breakfast and Snacks,14.0,4.7,46.6312582,24.5039342,restaurants
احلا منتو ويغمش ورق عنب,109.0,4.5,46.63187569999999,24.5035854,restaurants
مطعم فوال عشاء زمان,66.0,4.2,46.6320662,24.50345829999999,restaurants
Al Nagi Restaurants,695.0,3.6,46.6322942,24.5033844,restaurants
شاورما حتمية,220.0,4.1,46.6325235,24.5041145,restaurants
Furn Aldayaa,186.0,4.1,46.63267,24.504053,restaurants
بيتزا فرن العجائب,13.0,4.2,46.62243749999999,24.4921875,restaurants
تسالي,29.0,3.8,46.6223095,24.4921588,restaurants
تسالي tasali,44.0,3.6,46.6386322,24.5025589,restaurants
Thalassery Biriyani House,16.0,3.4,46.6413986,24.493677,restaurants
تسالي,33.0,2.9,46.6413543,24.4935904,restaurants
العصائر الذهبيه,25.0,4.7,46.6413416,24.4935747,restaurants
مطعم ركن السرايا طريق النفوذ,396.0,4.1,46.6827139,24.5044358,restaurants
شاورما وجهتك الاولى,29.0,3.9,46.7407037,24.5026175,restaurants
مطعم شعبيات كنان,16.0,4.4,46.74073539999999,24.5025839,restaurants
مطعم نار مشویات ایدامات,59.0,3.9,46.75674549999999,24.49214899999999,restaurants
BENGALI RESTAURANT,32.0,3.4,46.9040137,24.5072336,restaurants
عمارة بركوك,20.0,4.0,46.903254,24.508216,restaurants
Lahore Restaurant ~شركة سماكم بقاري,143.0,3.8,46.9028208,24.5084463,restaurants
Pakistani Hotel (باکستانی معطم),29.0,3.8,46.9344723,24.4940837,restaurants
بوفية نكهة عوافي,247.0,4.0,46.5569995,24.51631159999999,restaurants
مطعم بخاري,24.0,3.5,46.6615313,24.5145676,restaurants
بيتزا هنا واو,60.0,4.6,46.6617021,24.5155746,restaurants
مطعم نسرين الحارثي,19.0,4.5,46.68039779999999,24.5104079,restaurants
ركن رسيل للوجبات,23.0,5.0,46.6840228,24.5107714,restaurants
فوال النخيل,176.0,4.1,46.6819134,24.51319759999999,restaurants
مطعم ممر ٣,103.0,3.1,46.6817781,24.5132905,restaurants
Silencers island Bukhari Restaurant,341.0,3.7,46.6813568,24.5134935,restaurants
بروستد الاخوين,96.0,2.8,46.6841097,24.5135107,restaurants
بوفيه مريم,25.0,4.3,46.68419159999999,24.5134499,restaurants
كنافه سيلين,20.0,4.5,46.6837226,24.51379910000001,restaurants
بوفية ركن ليالينا,42.0,3.4,46.6833599,24.5146754,restaurants
بوفية فاطمة محمد آل فائع عكاظ,54.0,3.6,46.6838043,24.5169037,restaurants
معصوب بيتنا,21.0,4.9,46.7259154,24.5137708,restaurants
فطائر حترافية وبيتزا,30.0,4.9,46.72591139999999,24.51378260000001,restaurants
شاورما وبروستDANI,13.0,4.4,46.726145,24.5137876,restaurants
مطعم شعبيات ذوق وهناء,29.0,4.0,46.72585770000001,24.5138757,restaurants
شاورما نورث,147.0,4.2,46.725622,24.5140987,restaurants
مطعم ذوق الشباب البخاري,111.0,3.9,46.7236267,24.5153134,restaurants
الذواق اللبناني - الشفا حي بدر,25.0,4.8,46.7239795,24.51538910000001,restaurants
بوفية جوهرة الشفا للوجبات السريعة.,57.0,3.1,46.7234547,24.5154391,restaurants
مطعم عبدالله باني البخاري,13.0,3.4,46.7323865,24.5142756,restaurants
مطعم وناسه للشاورما والبيتزا والمشاوي والبرستد,23.0,3.7,46.73283139999999,24.5146222,restaurants
فوال جود النخيل لتقديم الوجبات,11.0,5.0,46.94316690000001,24.5109279,restaurants
هرفي,27.0,3.1,46.6479683,24.5241526,restaurants
بوفية حسين,56.0,4.3,46.6452434,24.5254926,restaurants
Wendy's وينديز,308.0,4.4,46.6482222,24.5245833,restaurants
فوال و مطبق,12.0,3.8,46.6462137,24.5259496,restaurants
مطعم فن روائع المائدة البخاري,138.0,3.8,46.65681889999999,24.5189052,restaurants
مطاعم ومطابخ بيت جفنه,50.0,3.8,46.6569475,24.5189946,restaurants
مطاعم وقت الشواية SHAWAYA Time Restaurant,107.0,3.3,46.6569417,24.5190487,restaurants
مطاعم ومطابخ حنيذ وطني,589.0,3.7,46.6573284,24.5195412,restaurants
فلافل عبدالعزيز,40.0,3.5,46.65831610000001,24.5220354,restaurants
شعبيات قلعة الخير,239.0,3.7,46.6592571,24.5219353,restaurants
بيتزا شاك تربل,35.0,3.8,46.65992300000001,24.5225194,restaurants
Waan Ovens,79.0,4.2,46.659982,24.5227728,restaurants
فوال تلة الطائف,267.0,3.9,46.65999179999999,24.5227852,restaurants
بيتزا احترافية,211.0,4.2,46.6600554,24.5228608,restaurants
فلافل تايم عكاظ - Falafel Time,426.0,4.3,46.6605316,24.5234468,restaurants
Bukhari Restaurant,403.0,3.9,46.66105719999999,24.5240632,restaurants
Shawrma Alaistiqlal - شاورما الإستقلال,116.0,3.7,46.66121299999999,24.5242772,restaurants
كتاكيت المذاق.فرع عكاظ,325.0,3.8,46.6612918,24.5243464,restaurants
قمة المنتو واليغمش وورق العنب والملفوف والكبه,272.0,4.7,46.6614911,24.5246054,restaurants
البرجر الوطني المشوي,426.0,3.6,46.6615386,24.5246242,restaurants
بيتزا وفطائر النعمان عكاظ,21.0,3.3,46.6609563,24.52559579999999,restaurants
